WKT,name,description
"POLYGON ((110.0168146 -7.8930067, 110.070888 -7.9149406, 110.0935473 -7.924462, 110.1780047 -7.9640752, 110.1972307 -7.9785254, 110.2270998 -7.9907652, 110.2684702 -8.0077643, 110.3222002 -8.022383, 110.3453745 -8.0315619, 110.3524126 -8.0485593, 110.3652872 -8.0601171, 110.3749003 -8.0709948, 110.4047693 -8.078643, 110.4305185 -8.0913896, 110.4545511 -8.1048156, 110.5081095 -8.1211302, 110.5414118 -8.1331957, 110.5752291 -8.1377839, 110.5817522 -8.1423721, 110.5949701 -8.1491693, 110.5994333 -8.1449211, 110.611793 -8.1508686, 110.6665529 -8.178056, 110.6897272 -8.1868915, 110.7098116 -8.1843428, 110.7063784 -8.1987852, 110.709125 -8.200994, 110.7113566 -8.1979356, 110.7249178 -8.1989551, 110.7359041 -8.1926685, 110.7513537 -8.1987852, 110.7891192 -8.1950472, 110.7987322 -8.1896101, 110.7965006 -8.1962366, 110.8047403 -8.1986153, 110.81607 -8.1994648, 110.8215632 -8.2025231, 110.8292879 -8.2033726, 110.8284296 -8.1952171, 110.8347811 -8.1901198, 110.8318628 -8.1816242, 110.8339228 -8.1775463, 110.8335795 -8.1743178, 110.8279146 -8.1714292, 110.8243097 -8.1668414, 110.8244814 -8.1627633, 110.8205332 -8.1608941, 110.8162417 -8.1552866, 110.8179583 -8.1506986, 110.8179583 -8.1439015, 110.8129801 -8.1464504, 110.8095469 -8.1549468, 110.8002771 -8.1631031, 110.793754 -8.1607242, 110.7870592 -8.1535874, 110.7856859 -8.1440714, 110.7875742 -8.1282676, 110.7903208 -8.127078, 110.7886042 -8.1053255, 110.7839693 -8.0927492, 110.7795061 -8.0845914, 110.7796778 -8.0689553, 110.7700647 -8.0548482, 110.7686915 -8.0475395, 110.7604517 -8.0354714, 110.7544436 -8.0278224, 110.7566752 -8.0130339, 110.7614817 -8.0041946, 110.7606234 -7.9945051, 110.7611384 -7.9917852, 110.7659449 -7.9905952, 110.7686915 -7.9788654, 110.7678331 -7.9705354, 110.7697214 -7.9622051, 110.7686915 -7.9554048, 110.7721247 -7.9441841, 110.7702364 -7.9426539, 110.7705797 -7.932963, 110.7722963 -7.9278624, 110.7692064 -7.917491, 110.7707514 -7.905249, 110.7736696 -7.8962373, 110.7772745 -7.8952171, 110.7783045 -7.8913063, 110.7757296 -7.8879056, 110.7779612 -7.8787235, 110.7832827 -7.8743024, 110.7839693 -7.8685209, 110.782596 -7.8632495, 110.7882608 -7.8564475, 110.7879175 -7.8511759, 110.7827677 -7.8472647, 110.7834543 -7.8316195, 110.7863726 -7.816994, 110.7805361 -7.8147831, 110.7762446 -7.8141029, 110.774013 -7.8086607, 110.7652582 -7.8096811, 110.7626833 -7.8141029, 110.7637133 -7.8175042, 110.7633699 -7.8236265, 110.7578768 -7.8271979, 110.7520403 -7.8246469, 110.7520403 -7.8198851, 110.7462038 -7.8185246, 110.7427706 -7.8135927, 110.7434572 -7.8083205, 110.740539 -7.8052593, 110.7292093 -7.8004973, 110.7292093 -7.7986265, 110.7256044 -7.7955651, 110.7175364 -7.7925038, 110.7118715 -7.7925038, 110.7146181 -7.7984564, 110.7098116 -7.8055994, 110.7029451 -7.8055994, 110.7007135 -7.8071301, 110.6921305 -7.8079804, 110.6801142 -7.8062797, 110.6753077 -7.8042389, 110.6708445 -7.8035586, 110.6725611 -7.8008374, 110.6723894 -7.7970958, 110.676681 -7.7911432, 110.6730761 -7.7865511, 110.6684412 -7.7867211, 110.6684412 -7.7899526, 110.663978 -7.7936943, 110.6598581 -7.8028783, 110.6565966 -7.8049191, 110.6553949 -7.8025381, 110.6521334 -7.8001571, 110.6466402 -7.7957352, 110.6389155 -7.8003272, 110.6284441 -7.8006673, 110.6260408 -7.8028783, 110.6190027 -7.7991367, 110.6164278 -7.8020279, 110.6138529 -7.7994768, 110.6073298 -7.7981162, 110.5994333 -7.8001571, 110.60012 -7.80696, 110.5975451 -7.8059396, 110.5855288 -7.8083205, 110.588962 -7.8061096, 110.5862154 -7.8027082, 110.576774 -7.8071301, 110.5759157 -7.8016878, 110.5827822 -7.7993068, 110.5853571 -7.7938644, 110.5834688 -7.7892723, 110.579349 -7.7897825, 110.5625261 -7.7824691, 110.5537714 -7.7853605, 110.5556597 -7.7936943, 110.5527414 -7.795225, 110.5481066 -7.790803, 110.5412401 -7.7942045, 110.5400385 -7.797606, 110.5369486 -7.7974359, 110.5362619 -7.7940344, 110.5350603 -7.7960753, 110.5317988 -7.7981162, 110.5297388 -7.7947147, 110.5300821 -7.7913132, 110.5259623 -7.7882518, 110.5232157 -7.7833195, 110.5161776 -7.7819589, 110.5110277 -7.7773667, 110.511886 -7.7729445, 110.5086245 -7.7692027, 110.4979815 -7.7683522, 110.4919733 -7.7663112, 110.4924883 -7.7441993, 110.4878534 -7.7234472, 110.4785837 -7.6807489, 110.4724039 -7.6538689, 110.4686274 -7.6402581, 110.469314 -7.6198411, 110.4634775 -7.6024859, 110.4615892 -7.5905751, 110.459186 -7.5847897, 110.4603876 -7.581897, 110.4603876 -7.573559, 110.458156 -7.5667524, 110.4574694 -7.5621579, 110.4562677 -7.5565423, 110.4509462 -7.5495652, 110.4459681 -7.5420775, 110.4415049 -7.5463319, 110.4341234 -7.5490547, 110.4281153 -7.553309, 110.4246821 -7.5563721, 110.4221071 -7.5568826, 110.4169573 -7.5609667, 110.4133524 -7.5667524, 110.404426 -7.5764518, 110.3996195 -7.5846195, 110.3980745 -7.5876824, 110.3900065 -7.5924468, 110.3910364 -7.594829, 110.3884615 -7.5978918, 110.3845133 -7.5989127, 110.3807367 -7.6009545, 110.3774752 -7.6045277, 110.3793634 -7.6038471, 110.3551592 -7.6222231, 110.3462328 -7.6254559, 110.3373064 -7.6309004, 110.3342165 -7.6358345, 110.3137888 -7.6502961, 110.3033175 -7.6555702, 110.3002276 -7.6637364, 110.2928461 -7.6707116, 110.2878679 -7.6788775, 110.2846064 -7.6867031, 110.2753367 -7.7003124, 110.2729334 -7.7064364, 110.2708735 -7.7060962, 110.2696718 -7.698271, 110.2669252 -7.6933377, 110.2641787 -7.6889146, 110.2609171 -7.6863628, 110.2646936 -7.6821098, 110.263492 -7.6807489, 110.2631487 -7.6780269, 110.2660669 -7.6747946, 110.2648653 -7.6685, 110.2667536 -7.6661182, 110.2670969 -7.663226, 110.2636637 -7.6608442, 110.2631487 -7.6582923, 110.265037 -7.6554, 110.264007 -7.6530182, 110.2665819 -7.6504662, 110.2641787 -7.6460427, 110.2554239 -7.6422997, 110.2519907 -7.6424699, 110.2507891 -7.6453622, 110.2480425 -7.646383, 110.2463259 -7.6491051, 110.2406611 -7.6542091, 110.2341379 -7.6497857, 110.2298464 -7.6501259, 110.2212633 -7.6497857, 110.2133669 -7.6468934, 110.2066721 -7.6516571, 110.2015223 -7.6504662, 110.1958574 -7.6480843, 110.1934542 -7.6445115, 110.186931 -7.6460427, 110.1743998 -7.6485947, 110.1695932 -7.6479142, 110.1658167 -7.648935, 110.1623835 -7.6479142, 110.1604952 -7.6457024, 110.155517 -7.6467233, 110.1498522 -7.6460427, 110.1457323 -7.6504662, 110.1429857 -7.6448518, 110.1417841 -7.6448518, 110.1409258 -7.6492753, 110.1376642 -7.6501259, 110.1378359 -7.6535286, 110.1309694 -7.6547195, 110.1302828 -7.6577819, 110.1278795 -7.6601637, 110.1227297 -7.6635663, 110.1222147 -7.6679896, 110.1184382 -7.6679896, 110.1186098 -7.6696908, 110.1208414 -7.6717323, 110.122558 -7.6758153, 110.1265062 -7.6778568, 110.1265062 -7.6800684, 110.1268496 -7.6824501, 110.1307978 -7.6839812, 110.135776 -7.6878939, 110.1383509 -7.693848, 110.134746 -7.695379, 110.1311411 -7.701333, 110.133201 -7.7035445, 110.1344027 -7.7021836, 110.1344027 -7.7093283, 110.1326861 -7.7152821, 110.1345743 -7.721576, 110.1323427 -7.7256585, 110.1313128 -7.7304214, 110.1325144 -7.7397768, 110.1306261 -7.7406273, 110.1304545 -7.7464106, 110.1256479 -7.7494723, 110.1232447 -7.7549152, 110.1144899 -7.76393, 110.1144899 -7.769883, 110.112945 -7.7765163, 110.1100267 -7.7773667, 110.101272 -7.7794077, 110.0945772 -7.7846802, 110.090114 -7.7899526, 110.0902857 -7.7923337, 110.0870241 -7.797606, 110.0818743 -7.8011776, 110.0811876 -7.8062797, 110.0741495 -7.8113818, 110.0623049 -7.814443, 110.0623049 -7.8183545, 110.0612749 -7.8209055, 110.0590433 -7.8243068, 110.0590433 -7.830259, 110.0595583 -7.8409727, 110.0564684 -7.8418229, 110.0502886 -7.8459043, 110.0513186 -7.851346, 110.048057 -7.8538968, 110.0439371 -7.8589983, 110.0451387 -7.8610388, 110.0425638 -7.8623992, 110.0441088 -7.8685209, 110.0447954 -7.8736222, 110.0434221 -7.8749826, 110.0415339 -7.8850149, 110.0377573 -7.8836546, 110.0334658 -7.8858651, 110.0322641 -7.8935168, 110.024711 -7.8901161, 110.0168146 -7.8930067))",DI Yogyakarta,
